mtry,sample.fraction,MSE,runtime_training,runtime_prediction 
31.0,0.88,563212604.480142,1.09999999999854,0.0499999999992724
31.0,0.89,556789971.620168,1.20999999999913,0.0400000000008731
31.0,0.9,548086350.768325,1.15999999999985,0.0400000000008731
31.0,0.91,561738146.862798,1.14000000000306,0.0400000000008731
31.0,0.92,562696835.366071,1.27000000000044,0.0400000000008731
31.0,0.93,567999124.408401,1.15000000000146,0.0499999999992724
31.0,0.94,571964711.513997,1.16999999999825,0.0299999999988358
31.0,0.95,552201117.641214,1.19000000000233,0.0499999999992724
31.0,0.96,582616938.092498,1.20000000000073,0.0499999999992724
31.0,0.97,568299471.609423,1.2400000000016,0.0400000000008731
31.0,0.98,551026443.087138,1.31000000000131,0.0299999999988358
31.0,0.99,577318824.721991,1.29999999999927,0.0499999999992724
31.0,1.0,555665872.723715,1.2699999999968,0.0400000000008731
32.0,0.01,1414895783.60617,0.0599999999976717,0.0300000000024738
32.0,0.02,1016243904.91904,0.0800000000017462,0.0400000000008731
32.0,0.03,899772493.375437,0.0900000000001455,0.0200000000004366
32.0,0.04,820349940.10633,0.110000000000582,0.0299999999988358
32.0,0.05,783353393.695214,0.119999999998981,0.0400000000008731
32.0,0.06,749302662.549965,0.130000000001019,0.0400000000008731
32.0,0.07,737783940.353448,0.159999999999854,0.0100000000020373
32.0,0.08,733170971.624946,0.170000000001892,0.0299999999988358
32.0,0.09,700251447.894954,0.180000000000291,0.0299999999988358
32.0,0.1,713290885.176147,0.18999999999869,0.0299999999988358
32.0,0.11,690060135.558171,0.200000000000728,0.0300000000024738
32.0,0.12,696550336.787279,0.209999999999127,0.0299999999988358
32.0,0.13,694051093.363605,0.219999999997526,0.0299999999988358
32.0,0.14,669186683.459268,0.239999999997963,0.0299999999988358
32.0,0.15,682889685.52801,0.25,0.0100000000020373
32.0,0.16,673995784.889706,0.270000000000437,0.0299999999988358
32.0,0.17,662883395.62846,0.259999999998399,0.0099999999983992
32.0,0.18,659901194.924337,0.299999999999272,0.0299999999988358
32.0,0.19,652367120.68298,0.319999999999709,0.0299999999988358
32.0,0.2,660166526.900224,0.329999999998108,0.0299999999988358
32.0,0.21,649248687.427587,0.31000000000131,0.0299999999988358
32.0,0.22,647524320.123714,0.350000000002183,0.0300000000024738
32.0,0.23,644126392.836158,0.349999999998545,0.0299999999988358
32.0,0.24,636552911.726727,0.360000000000582,0.0300000000024738
32.0,0.25,648518073.64565,0.389999999999418,0.0400000000008731
32.0,0.26,638354232.844821,0.389999999999418,0.0299999999988358
32.0,0.27,625824141.092694,0.420000000001892,0.0300000000024738
32.0,0.28,638138944.056469,0.409999999999854,0.0299999999988358
32.0,0.29,654570360.667057,0.420000000001892,0.0299999999988358
32.0,0.3,626489908.276714,0.459999999999127,0.0300000000024738
32.0,0.31,625259610.571647,0.43999999999869,0.0299999999988358
32.0,0.32,629398418.980295,0.489999999997963,0.0299999999988358
32.0,0.33,615169854.398997,0.489999999997963,0.0299999999988358
32.0,0.34,622668886.065936,0.549999999999272,0.0299999999988358
32.0,0.35,624213102.799652,0.5,0.0499999999992724
32.0,0.36,625863553.278171,0.5,0.0400000000008731
32.0,0.37,627998816.228624,0.510000000002037,0.0299999999988358
32.0,0.38,610764251.481573,0.559999999997672,0.0499999999992724
32.0,0.39,610690181.158112,0.579999999998108,0.0299999999988358
32.0,0.4,608651469.568382,0.600000000002183,0.0400000000008731
32.0,0.41,617522727.422205,0.56000000000131,0.0499999999992724
32.0,0.42,619052796.747734,0.610000000000582,0.0299999999988358
32.0,0.43,605564180.175201,0.579999999998108,0.0300000000024738
32.0,0.44,619444874.222157,0.630000000001019,0.0300000000024738
32.0,0.45,622616362.563624,0.639999999999418,0.0400000000008731
32.0,0.46,597584276.262944,0.639999999999418,0.0299999999988358
32.0,0.47,613402546.465684,0.639999999999418,0.0400000000008731
32.0,0.48,611233711.467933,0.669999999998254,0.0299999999988358
32.0,0.49,599472535.247288,0.659999999999854,0.0299999999988358
32.0,0.5,594970190.859393,0.700000000000728,0.0300000000024738
32.0,0.51,613913296.566233,0.700000000000728,0.0299999999988358
32.0,0.52,587377885.124452,0.700000000000728,0.0400000000008731
32.0,0.53,586076976.434091,0.740000000001601,0.0400000000008731
32.0,0.54,592393137.516821,0.720000000001164,0.0400000000008731
32.0,0.55,592683706.095829,0.799999999999272,0.0300000000024738
32.0,0.56,595193773.670575,0.75,0.0499999999992724
32.0,0.57,591454086.973932,0.819999999999709,0.0299999999988358
32.0,0.58,593456988.529029,0.819999999999709,0.0299999999988358
32.0,0.59,593424783.396881,0.840000000000146,0.0299999999988358
32.0,0.6,596665683.985442,0.81000000000131,0.0300000000024738
32.0,0.61,597116158.856075,0.880000000001019,0.0499999999992724
32.0,0.62,599590964.124577,0.830000000001746,0.0300000000024738
32.0,0.63,587067410.552311,0.849999999998545,0.0299999999988358
32.0,0.64,575822773.516115,0.860000000000582,0.0400000000008731
32.0,0.65,587644943.169984,0.93999999999869,0.0299999999988358
32.0,0.66,591062608.017173,0.909999999999854,0.0499999999992724
32.0,0.67,595179489.105204,0.880000000001019,0.0499999999992724
32.0,0.68,587505368.818037,0.920000000001892,0.0300000000024738
32.0,0.69,573947974.75216,0.930000000000291,0.0299999999988358
32.0,0.7,592359142.124466,0.920000000001892,0.0299999999988358
32.0,0.71,588557896.347458,0.979999999999563,0.0299999999988358
32.0,0.72,574471773.711746,1.0,0.0299999999988358
32.0,0.73,587104768.465259,1.0,0.0400000000008731
32.0,0.74,595406038.161698,1.02999999999884,0.0499999999992724
32.0,0.75,584423561.944217,0.989999999997963,0.0400000000008731
32.0,0.76,577347396.491181,0.979999999999563,0.0300000000024738
32.0,0.77,590022666.931348,1.04999999999927,0.0299999999988358
32.0,0.78,556958689.290428,1.01000000000204,0.0299999999988358
32.0,0.79,578682911.832799,1.15999999999985,0.0400000000008731
32.0,0.8,572721874.355225,1.04000000000087,0.0299999999988358
32.0,0.81,570660541.656753,1.07999999999811,0.0400000000008731
32.0,0.82,580164979.45488,1.05999999999767,0.0299999999988358
32.0,0.83,574108019.13704,1.13999999999942,0.0299999999988358
32.0,0.84,578968077.194629,1.11000000000058,0.0300000000024738
32.0,0.85,558961717.508202,1.15999999999985,0.0499999999992724
32.0,0.86,575868853.834565,1.19000000000233,0.0499999999992724
32.0,0.87,556541445.809783,1.13999999999942,0.0600000000013097
32.0,0.88,569764940.820428,1.25,0.0599999999976717
32.0,0.89,576405462.23496,1.31000000000131,0.0299999999988358
32.0,0.9,578130554.62151,1.19000000000233,0.0500000000029104
32.0,0.91,564124305.183246,1.18999999999869,0.0299999999988358
32.0,0.92,564325828.933983,1.25,0.0400000000008731
32.0,0.93,561848148.29929,1.26000000000204,0.0299999999988358
32.0,0.94,554619433.937092,1.20999999999913,0.0400000000008731
32.0,0.95,563504964.079158,1.20000000000073,0.0300000000024738
32.0,0.96,578579002.121929,1.27999999999884,0.0499999999992724
32.0,0.97,569438687.075552,1.25,0.0400000000008731
32.0,0.98,569257909.299785,1.26000000000204,0.0499999999992724
32.0,0.99,557325815.978342,1.29999999999927,0.0499999999992724
32.0,1.0,561461572.048036,1.2699999999968,0.0400000000008731
33.0,0.01,1400713095.58103,0.0599999999976717,0.0100000000020373
33.0,0.02,1032769605.61345,0.0900000000001455,0.0200000000004366
33.0,0.03,887936713.725306,0.110000000000582,0.0299999999988358
33.0,0.04,819027700.91728,0.110000000000582,0.0400000000008731
33.0,0.05,768654505.497268,0.130000000001019,0.0299999999988358
33.0,0.06,767096296.829692,0.130000000001019,0.0299999999988358
33.0,0.07,737896774.350036,0.159999999999854,0.0300000000024738
33.0,0.08,729606299.351291,0.169999999998254,0.0299999999988358
33.0,0.09,720782159.502788,0.169999999998254,0.0300000000024738
33.0,0.1,698833427.756289,0.18999999999869,0.0099999999983992
33.0,0.11,695216810.908971,0.220000000001164,0.0400000000008731
33.0,0.12,694814458.966538,0.240000000001601,0.0400000000008731
33.0,0.13,683934614.845903,0.240000000001601,0.0400000000008731
33.0,0.14,661662937.117659,0.25,0.0299999999988358
33.0,0.15,665394983.525774,0.260000000002037,0.0300000000024738
33.0,0.16,668899873.627879,0.280000000002474,0.0299999999988358
33.0,0.17,665958889.131834,0.270000000000437,0.0299999999988358
33.0,0.18,669074214.513456,0.31000000000131,0.0300000000024738
33.0,0.19,657559617.431215,0.299999999999272,0.0299999999988358
33.0,0.2,659679727.016257,0.330000000001746,0.0299999999988358
33.0,0.21,660887146.205702,0.350000000002183,0.0400000000008731
33.0,0.22,634747434.721525,0.340000000000146,0.0400000000008731
33.0,0.23,647725879.055207,0.420000000001892,0.0300000000024738
33.0,0.24,648421554.032392,0.360000000000582,0.0299999999988358
33.0,0.25,646177672.179738,0.379999999997381,0.0299999999988358
33.0,0.26,641930630.965908,0.369999999998981,0.0299999999988358
33.0,0.27,635907355.428159,0.479999999999563,0.0299999999988358
33.0,0.28,637041578.576844,0.430000000000291,0.0299999999988358
33.0,0.29,624809399.950544,0.419999999998254,0.0299999999988358
33.0,0.3,620352580.087034,0.450000000000728,0.0299999999988358
33.0,0.31,635418749.03058,0.490000000001601,0.0299999999988358
33.0,0.32,641511598.435755,0.490000000001601,0.0400000000008731
33.0,0.33,633760676.729347,0.5,0.0299999999988358
33.0,0.34,620901225.374976,0.529999999998836,0.0400000000008731
33.0,0.35,621902806.602406,0.509999999998399,0.0299999999988358
33.0,0.36,623137393.550016,0.549999999999272,0.0299999999988358
33.0,0.37,627310424.157964,0.529999999998836,0.0299999999988358
33.0,0.38,617819500.372328,0.559999999997672,0.0300000000024738
33.0,0.39,615677737.747078,0.590000000000146,0.0499999999992724
33.0,0.4,618450345.777985,0.709999999999127,0.0499999999992724
33.0,0.41,617327049.5652,0.640000000003056,0.0299999999988358
33.0,0.42,610443918.236815,0.649999999997817,0.0499999999992724
33.0,0.43,621128779.059013,0.619999999998981,0.0299999999988358
33.0,0.44,617042100.583618,0.639999999999418,0.0400000000008731
33.0,0.45,618782455.119615,0.650000000001455,0.0299999999988358
33.0,0.46,614620531.280229,0.649999999997817,0.0499999999992724
33.0,0.47,603522688.617339,0.670000000001892,0.0499999999992724
33.0,0.48,618936487.890591,0.68999999999869,0.0400000000008731
33.0,0.49,627884504.921531,0.669999999998254,0.0299999999988358
33.0,0.5,599938339.313428,0.769999999996799,0.0400000000008731
33.0,0.51,609328790.731097,0.75,0.0299999999988358
33.0,0.52,609598664.788511,0.779999999998836,0.0400000000008731
33.0,0.53,613098258.869465,0.779999999998836,0.0400000000008731
33.0,0.54,605453310.720681,0.81000000000131,0.0499999999992724
33.0,0.55,611439195.372105,0.830000000001746,0.0299999999988358
33.0,0.56,605382148.995408,0.809999999997672,0.0299999999988358
33.0,0.57,590622901.245364,0.829999999998108,0.0299999999988358
33.0,0.58,600934180.563904,0.859999999996944,0.0300000000024738
33.0,0.59,597122781.26356,0.829999999998108,0.0300000000024738
33.0,0.6,599790741.64992,0.860000000000582,0.0300000000024738
33.0,0.61,590735820.922366,0.860000000000582,0.0400000000008731
33.0,0.62,592297159.534487,0.869999999998981,0.0499999999992724
33.0,0.63,598390191.787319,0.889999999999418,0.0499999999992724
33.0,0.64,594898511.180458,0.81000000000131,0.0299999999988358
33.0,0.65,589533412.093876,0.889999999999418,0.0299999999988358
33.0,0.66,592610493.903105,0.969999999997526,0.0299999999988358
33.0,0.67,591599390.82238,0.919999999998254,0.0299999999988358
33.0,0.68,588043078.081304,0.970000000001164,0.0400000000008731
33.0,0.69,579206916.961527,0.959999999999127,0.0299999999988358
33.0,0.7,583836605.681714,0.959999999999127,0.0299999999988358
33.0,0.71,593582774.415672,0.950000000000728,0.0299999999988358
33.0,0.72,589139034.97481,0.959999999999127,0.0499999999992724
33.0,0.73,576424304.033841,0.959999999999127,0.0299999999988358
33.0,0.74,589277052.686055,1.02999999999884,0.0400000000008731
33.0,0.75,577812845.688231,1.04999999999927,0.0499999999992724
33.0,0.76,588988694.895393,1.09000000000015,0.0299999999988358
33.0,0.77,586635404.977006,1.05000000000291,0.0300000000024738
33.0,0.78,571568145.79523,1.08000000000175,0.0500000000029104
33.0,0.79,567509332.698138,1.07999999999811,0.0499999999992724
33.0,0.8,575555367.733095,1.06999999999971,0.0299999999988358
33.0,0.81,600335127.734086,1.09000000000015,0.0299999999988358
33.0,0.82,576811740.723198,1.22999999999956,0.0499999999992724
33.0,0.83,569321114.073411,1.17000000000189,0.0299999999988358
33.0,0.84,586031378.643904,1.11000000000058,0.0299999999988358
33.0,0.85,571457908.636394,1.13999999999942,0.0499999999992724
33.0,0.86,549182593.545549,1.15999999999985,0.0400000000008731
33.0,0.87,577419802.544206,1.18999999999869,0.0300000000024738
33.0,0.88,566366822.488379,1.25,0.0299999999988358
33.0,0.89,566658380.538809,1.30999999999767,0.0499999999992724
33.0,0.9,560497519.78799,1.27999999999884,0.0499999999992724
33.0,0.91,562093887.623845,1.20999999999913,0.0499999999992724
33.0,0.92,550663253.507226,1.27999999999884,0.0299999999988358
33.0,0.93,557739324.815118,1.29999999999927,0.0499999999992724
33.0,0.94,580592506.463049,1.23999999999796,0.0400000000008731
33.0,0.95,573084178.523258,1.2599999999984,0.0499999999992724
33.0,0.96,570717928.266087,1.30999999999767,0.0300000000024738
33.0,0.97,560920394.90054,1.31999999999971,0.0400000000008731
33.0,0.98,572005100.121285,1.28000000000247,0.0299999999988358
33.0,0.99,563180210.535999,1.34999999999854,0.0499999999992724
33.0,1.0,562044006.182013,1.31000000000131,0.0299999999988358
34.0,0.01,1419926589.43972,0.0799999999981083,0.0200000000004366
34.0,0.02,1012838085.50139,0.0999999999985448,0.0299999999988358
34.0,0.03,886130267.310075,0.0799999999981083,0.0099999999983992
34.0,0.04,808121094.6833,0.119999999998981,0.0300000000024738
34.0,0.05,773288686.126925,0.120000000002619,0.0200000000004366
34.0,0.06,776872424.835803,0.139999999999418,0.0299999999988358
34.0,0.07,736735220.277329,0.149999999997817,0.0400000000008731
34.0,0.08,716209509.173629,0.170000000001892,0.0300000000024738
34.0,0.09,711320327.302833,0.190000000002328,0.0400000000008731
34.0,0.1,693753868.737414,0.190000000002328,0.0300000000024738
34.0,0.11,689347424.469511,0.200000000000728,0.0299999999988358
34.0,0.12,690196145.764058,0.219999999997526,0.0299999999988358
34.0,0.13,672390906.844372,0.239999999997963,0.0199999999967986
34.0,0.14,673078066.834217,0.239999999997963,0.0199999999967986
34.0,0.15,674066258.462158,0.279999999998836,0.0099999999983992
34.0,0.16,677376335.522318,0.279999999998836,0.0299999999988358
34.0,0.17,674748152.719724,0.279999999998836,0.0300000000024738
34.0,0.18,669372807.630026,0.329999999998108,0.0300000000024738
34.0,0.19,657480535.716428,0.31000000000131,0.0299999999988358
34.0,0.2,654828648.184766,0.330000000001746,0.0299999999988358
34.0,0.21,658554314.077064,0.330000000001746,0.0300000000024738
34.0,0.22,654409891.238529,0.360000000000582,0.0299999999988358
34.0,0.23,649112823.552954,0.360000000000582,0.0299999999988358
34.0,0.24,634899817.60339,0.369999999998981,0.0400000000008731
34.0,0.25,650282361.768406,0.400000000001455,0.0300000000024738
34.0,0.26,640748538.734715,0.390000000003056,0.0299999999988358
34.0,0.27,635189729.940773,0.430000000000291,0.0299999999988358
34.0,0.28,651885394.227333,0.450000000000728,0.0400000000008731
34.0,0.29,647324873.097021,0.470000000001164,0.0299999999988358
34.0,0.3,630138908.841749,0.470000000001164,0.0299999999988358
34.0,0.31,619424092.942954,0.479999999999563,0.0499999999992724
34.0,0.32,626457471.148529,0.5,0.0499999999992724
34.0,0.33,623161873.080401,0.509999999998399,0.0300000000024738
34.0,0.34,625720285.8127,0.530000000002474,0.0300000000024738
34.0,0.35,613852380.559825,0.540000000000873,0.0499999999992724
34.0,0.36,612597553.347109,0.540000000000873,0.0299999999988358
34.0,0.37,618633800.064407,0.559999999997672,0.0300000000024738
34.0,0.38,631221513.694424,0.569999999999709,0.0400000000008731
34.0,0.39,615171714.159472,0.630000000001019,0.0400000000008731
34.0,0.4,619930292.85071,0.590000000000146,0.0299999999988358
34.0,0.41,626563316.325657,0.610000000000582,0.0400000000008731
34.0,0.42,613349122.538861,0.610000000000582,0.0300000000024738
34.0,0.43,618808453.885284,0.640000000003056,0.0300000000024738
34.0,0.44,606656925.661,0.639999999999418,0.0400000000008731
