"num.trees","mtry","sample.fraction","min.node.size","replace","MSE","runtime_training","runtime_prediction"
128,5,0.4,1,TRUE,630781488.074946,0.0799999999999272,0.0300000000002001
256,5,0.4,1,TRUE,625844978.257511,0.130000000000109,0.0299999999997453
512,5,0.4,1,TRUE,627462560.814903,0.25,0.0299999999997453
1024,5,0.4,1,TRUE,621191074.772923,0.5300000000002,0.0599999999999454
2048,5,0.4,1,TRUE,620549593.861897,1.04999999999973,0.119999999999891
2,10,0.4,1,TRUE,1054375854.84825,0.0300000000002001,0.0100000000002183
4,10,0.4,1,TRUE,961769889.207173,0.0299999999997453,0.0199999999999818
8,10,0.4,1,TRUE,804299221.433738,0.00999999999976353,0.0199999999999818
16,10,0.4,1,TRUE,716763851.096355,0.0299999999997453,0.00999999999976353
32,10,0.4,1,TRUE,648465926.132834,0.0500000000001819,0.0300000000002001
64,10,0.4,1,TRUE,631901166.945619,0.0599999999999454,0.0199999999999818
128,10,0.4,1,TRUE,632229756.416489,0.110000000000127,0.0199999999999818
256,10,0.4,1,TRUE,607441010.535468,0.190000000000055,0.0100000000002183
512,10,0.4,1,TRUE,608722154.538289,0.340000000000146,0.0499999999997272
1024,10,0.4,1,TRUE,606078419.129951,0.670000000000073,0.0599999999999454
2048,10,0.4,1,TRUE,603804550.596029,1.47000000000025,0.130000000000109
2,20,0.4,1,TRUE,1171541521.39666,0.0299999999997453,0.0199999999999818
4,20,0.4,1,TRUE,901869091.464623,0.0100000000002183,0.0199999999999818
8,20,0.4,1,TRUE,755747278.645958,0.0300000000002001,0.0100000000002183
16,20,0.4,1,TRUE,712641441.277893,0.0499999999997272,0.0199999999999818
32,20,0.4,1,TRUE,618173462.673647,0.0700000000001637,0.00999999999976353
64,20,0.4,1,TRUE,615931161.147896,0.0799999999999272,0.00999999999976353
128,20,0.4,1,TRUE,603154699.56044,0.139999999999873,0.0300000000002001
256,20,0.4,1,TRUE,605414530.693372,0.340000000000146,0.0199999999999818
512,20,0.4,1,TRUE,600168100.187191,0.550000000000182,0.0399999999999636
1024,20,0.4,1,TRUE,590702564.722312,1.0300000000002,0.0599999999999454
2048,20,0.4,1,TRUE,591991828.947693,2.75,0.139999999999873
2,23,0.4,1,TRUE,1226049140.89194,0.0299999999997453,0.0199999999999818
4,23,0.4,1,TRUE,978979241.898156,0.0300000000002001,0.00999999999976353
8,23,0.4,1,TRUE,772299267.78452,0.0399999999999636,0.0199999999999818
16,23,0.4,1,TRUE,706213797.843746,0.0500000000001819,0.0100000000002183
32,23,0.4,1,TRUE,653097695.189802,0.0599999999999454,0.0199999999999818
64,23,0.4,1,TRUE,609753588.343602,0.0900000000001455,0.0199999999999818
128,23,0.4,1,TRUE,611520308.095357,0.150000000000091,0.0299999999997453
256,23,0.4,1,TRUE,617203389.411581,0.319999999999709,0.0399999999999636
512,23,0.4,1,TRUE,610725155.027737,0.589999999999691,0.0300000000002001
1024,23,0.4,1,TRUE,601818077.557273,1.12000000000035,0.0700000000001637
2048,23,0.4,1,TRUE,600803698.80416,2.57000000000016,0.119999999999891
2,26,0.4,1,TRUE,1202352886.28473,0.0199999999999818,0.0199999999999818
4,26,0.4,1,TRUE,907438625.946184,0.0299999999997453,0.00999999999976353
8,26,0.4,1,TRUE,844131998.312795,0.0300000000002001,0.0199999999999818
16,26,0.4,1,TRUE,702384558.934142,0.0399999999999636,0.0199999999999818
32,26,0.4,1,TRUE,693357294.163484,0.0599999999999454,0.0199999999999818
64,26,0.4,1,TRUE,616404463.996865,0.110000000000127,0.0199999999999818
128,26,0.4,1,TRUE,611758363.062242,0.190000000000055,0.00999999999976353
256,26,0.4,1,TRUE,595125871.718075,0.389999999999873,0.0300000000002001
512,26,0.4,1,TRUE,588852914.957425,0.669999999999618,0.0300000000002001
1024,26,0.4,1,TRUE,594277264.300668,1.30000000000018,0.0599999999999454
2048,26,0.4,1,TRUE,595157529.888226,2.76999999999998,0.130000000000109
2,28,0.4,1,TRUE,1119828935.57804,0.0299999999997453,0.0199999999999818
4,28,0.4,1,TRUE,889999017.383684,0.0300000000002001,0.00999999999976353
8,28,0.4,1,TRUE,823175163.723815,0.0399999999999636,0.0199999999999818
16,28,0.4,1,TRUE,721809480.180083,0.0500000000001819,0.0300000000002001
32,28,0.4,1,TRUE,658732955.833924,0.0599999999999454,0.0299999999997453
64,28,0.4,1,TRUE,639391779.530384,0.110000000000127,0.0199999999999818
128,28,0.4,1,TRUE,642238386.803672,0.180000000000291,0.0300000000002001
256,28,0.4,1,TRUE,625579415.902552,0.360000000000127,0.0299999999997453
512,28,0.4,1,TRUE,608941154.480326,0.699999999999818,0.0500000000001819
1024,28,0.4,1,TRUE,596025863.273237,1.70000000000027,0.0600000000004002
2048,28,0.4,1,TRUE,599862273.352208,3.28999999999996,0.130000000000109
2,30,0.4,1,TRUE,1191448306.70583,0.0299999999997453,0.0199999999999818
4,30,0.4,1,TRUE,1032476623.19318,0.0300000000002001,0.0100000000002183
8,30,0.4,1,TRUE,864634752.362993,0.0299999999997453,0.0199999999999818
16,30,0.4,1,TRUE,696857123.196961,0.0499999999997272,0.0100000000002183
32,30,0.4,1,TRUE,662699146.359373,0.0599999999999454,0.0100000000002183
64,30,0.4,1,TRUE,602748009.623385,0.110000000000127,0.0300000000002001
128,30,0.4,1,TRUE,593790703.243697,0.199999999999818,0.00999999999976353
256,30,0.4,1,TRUE,594896271.008764,0.440000000000055,0.0299999999997453
512,30,0.4,1,TRUE,604652189.620186,0.699999999999818,0.0500000000001819
1024,30,0.4,1,TRUE,596932518.21983,1.55999999999995,0.0599999999999454
2048,30,0.4,1,TRUE,601343266.520375,3.55000000000018,0.120000000000346
2,40,0.4,1,TRUE,1316323416.37993,0.0300000000002001,0.0100000000002183
4,40,0.4,1,TRUE,1028063645.74796,0.0300000000002001,0.0199999999999818
8,40,0.4,1,TRUE,924950514.192271,0.0300000000002001,0.0299999999997453
16,40,0.4,1,TRUE,837907031.100738,0.0500000000001819,0.0100000000002183
32,40,0.4,1,TRUE,692876511.428203,0.0799999999999272,0.0300000000002001
64,40,0.4,1,TRUE,653172460.058502,0.129999999999654,0.0100000000002183
128,40,0.4,1,TRUE,636574442.427845,0.269999999999982,0.0100000000002183
256,40,0.4,1,TRUE,628725359.704382,0.490000000000236,0.00999999999976353
512,40,0.4,1,TRUE,613428827.077509,0.889999999999873,0.0399999999999636
1024,40,0.4,1,TRUE,614357880.006307,1.88999999999987,0.0599999999999454
2048,40,0.4,1,TRUE,617215896.414033,3.86999999999989,0.130000000000109
2,60,0.4,1,TRUE,1085656963.24528,0.0300000000002001,0.0199999999999818
4,60,0.4,1,TRUE,847604243.197577,0.0500000000001819,0.0199999999999818
8,60,0.4,1,TRUE,794027050.071505,0.0599999999999454,0.0100000000002183
16,60,0.4,1,TRUE,719448958.780828,0.0599999999999454,0.0300000000002001
32,60,0.4,1,TRUE,645325899.441706,0.110000000000127,0.00999999999976353
64,60,0.4,1,TRUE,615690298.82584,0.210000000000036,0.00999999999976353
128,60,0.4,1,TRUE,623594221.725716,0.400000000000091,0.0300000000002001
256,60,0.4,1,TRUE,622308517.630983,0.849999999999909,0.0299999999997453
512,60,0.4,1,TRUE,624911707.920195,1.32999999999993,0.0299999999997453
1024,60,0.4,1,TRUE,629081563.045943,3.0300000000002,0.0599999999999454
2048,60,0.4,1,TRUE,629983222.522211,6.82999999999993,0.119999999999891
2,2,0.5,1,TRUE,1763881917.37345,0.0399999999999636,0.0199999999999818
4,2,0.5,1,TRUE,1327862594.41263,0.0100000000002183,0.0100000000002183
8,2,0.5,1,TRUE,1017819112.93906,0.0300000000002001,0.0100000000002183
16,2,0.5,1,TRUE,871297150.278839,0.0199999999999818,0.0199999999999818
32,2,0.5,1,TRUE,819972952.225263,0.0299999999997453,0.0199999999999818
64,2,0.5,1,TRUE,785504058.9156,0.0399999999999636,0.0300000000002001
128,2,0.5,1,TRUE,768190279.316933,0.0799999999999272,0.0300000000002001
256,2,0.5,1,TRUE,751093526.748955,0.110000000000127,0.0299999999997453
512,2,0.5,1,TRUE,752710287.158136,0.159999999999854,0.0300000000002001
1024,2,0.5,1,TRUE,748165761.658808,0.2800000000002,0.0399999999999636
2048,2,0.5,1,TRUE,753290283.72355,0.570000000000164,0.110000000000127
2,5,0.5,1,TRUE,1403358913.82932,0.0300000000002001,0.0100000000002183
4,5,0.5,1,TRUE,958412897.038255,0.0299999999997453,0.0199999999999818
8,5,0.5,1,TRUE,765985927.384205,0.0299999999997453,0.0199999999999818
16,5,0.5,1,TRUE,695456245.953566,0.0399999999999636,0.0100000000002183
32,5,0.5,1,TRUE,607208818.332182,0.0500000000001819,0.00999999999976353
64,5,0.5,1,TRUE,618693589.342287,0.0499999999997272,0.0100000000002183
128,5,0.5,1,TRUE,617213820.440665,0.170000000000073,0.0300000000002001
256,5,0.5,1,TRUE,603303423.027667,0.139999999999873,0.0299999999997453
512,5,0.5,1,TRUE,599328215.87092,0.2800000000002,0.0500000000001819
1024,5,0.5,1,TRUE,597601783.002818,0.509999999999764,0.0799999999999272
2048,5,0.5,1,TRUE,603963686.33732,1.31999999999971,0.119999999999891
2,10,0.5,1,TRUE,1409224048.74968,0.0300000000002001,0.00999999999976353
4,10,0.5,1,TRUE,994067164.921803,0.0300000000002001,0.0299999999997453
8,10,0.5,1,TRUE,768993303.775102,0.0300000000002001,0.0300000000002001
16,10,0.5,1,TRUE,733981773.884914,0.0399999999999636,0.0199999999999818
32,10,0.5,1,TRUE,627203349.111516,0.0499999999997272,0.0300000000002001
64,10,0.5,1,TRUE,598731171.317788,0.0799999999999272,0.0199999999999818
128,10,0.5,1,TRUE,588492212.123306,0.119999999999891,0.0300000000002001
256,10,0.5,1,TRUE,583504541.552302,0.199999999999818,0.0299999999997453
512,10,0.5,1,TRUE,576219402.512879,0.429999999999836,0.0399999999999636
1024,10,0.5,1,TRUE,580368314.281877,0.809999999999945,0.069999999999709
2048,10,0.5,1,TRUE,581917699.171286,1.7800000000002,0.140000000000327
2,20,0.5,1,TRUE,1291797170.80108,0.0300000000002001,0.0300000000002001
4,20,0.5,1,TRUE,993065397.626191,0.0300000000002001,0.0199999999999818
8,20,0.5,1,TRUE,800856871.086695,0.0300000000002001,0.00999999999976353
16,20,0.5,1,TRUE,714906284.936693,0.0500000000001819,0.0399999999999636
32,20,0.5,1,TRUE,634579280.230501,0.0599999999999454,0.0299999999997453
64,20,0.5,1,TRUE,617092654.082617,0.110000000000127,0.0199999999999818
128,20,0.5,1,TRUE,593669563.917138,0.210000000000036,0.0199999999999818
256,20,0.5,1,TRUE,582470485.975639,0.329999999999927,0.0299999999997453
512,20,0.5,1,TRUE,588948193.503633,0.639999999999873,0.0299999999997453
1024,20,0.5,1,TRUE,585834881.283633,1.22000000000025,0.0700000000001637
2048,20,0.5,1,TRUE,588751625.787382,2.71000000000004,0.140000000000327
2,23,0.5,1,TRUE,1258729426.46431,0.0300000000002001,0.0199999999999818
4,23,0.5,1,TRUE,933823144.334703,0.0299999999997453,0.0100000000002183
8,23,0.5,1,TRUE,733281560.515199,0.0300000000002001,0.00999999999976353
16,23,0.5,1,TRUE,680272875.807018,0.0399999999999636,0.0399999999999636
32,23,0.5,1,TRUE,634909172.571747,0.0599999999999454,0.00999999999976353
64,23,0.5,1,TRUE,609332672.942569,0.110000000000127,0.0199999999999818
128,23,0.5,1,TRUE,599154693.087466,0.200000000000273,0.0300000000002001
256,23,0.5,1,TRUE,579035042.190096,0.369999999999891,0.0299999999997453
512,23,0.5,1,TRUE,580660215.130192,0.909999999999854,0.0399999999999636
1024,23,0.5,1,TRUE,584493450.153102,1.69000000000005,0.0900000000001455
2048,23,0.5,1,TRUE,584518263.901366,3.01999999999998,0.139999999999873
2,26,0.5,1,TRUE,1183688151.16938,0.0300000000002001,0.0199999999999818
4,26,0.5,1,TRUE,904605682.424636,0.0300000000002001,0.00999999999976353
8,26,0.5,1,TRUE,780905211.475906,0.0299999999997453,0.0100000000002183
16,26,0.5,1,TRUE,692426738.894813,0.0500000000001819,0.0399999999999636
32,26,0.5,1,TRUE,665135750.316832,0.0900000000001455,0.0300000000002001
64,26,0.5,1,TRUE,597628146.722059,0.140000000000327,0.0100000000002183
128,26,0.5,1,TRUE,625539267.751354,0.2800000000002,0.0299999999997453
256,26,0.5,1,TRUE,610324030.08554,0.480000000000018,0.0300000000002001
512,26,0.5,1,TRUE,590990375.475984,0.940000000000055,0.0299999999997453
1024,26,0.5,1,TRUE,587837027.401071,1.55999999999995,0.0599999999999454
2048,26,0.5,1,TRUE,589447352.958519,3.29999999999973,0.150000000000091
2,28,0.5,1,TRUE,1474099244.30789,0.0299999999997453,0.00999999999976353
4,28,0.5,1,TRUE,1117223614.65073,0.0299999999997453,0.0199999999999818
8,28,0.5,1,TRUE,873522139.741504,0.0299999999997453,0.0100000000002183
16,28,0.5,1,TRUE,730368983.713175,0.0500000000001819,0.00999999999976353
32,28,0.5,1,TRUE,662666935.533894,0.0799999999999272,0.0199999999999818
64,28,0.5,1,TRUE,596424024.27918,0.119999999999891,0.0300000000002001
128,28,0.5,1,TRUE,601286000.084668,0.25,0.0100000000002183
256,28,0.5,1,TRUE,598841546.873654,0.550000000000182,0.0299999999997453
512,28,0.5,1,TRUE,589290439.783191,0.829999999999927,0.0499999999997272
1024,28,0.5,1,TRUE,584268618.704078,1.59999999999991,0.0799999999999272
2048,28,0.5,1,TRUE,588762674.797613,3.32999999999993,0.139999999999873
2,30,0.5,1,TRUE,1261332595.21698,0.0299999999997453,0.0100000000002183
4,30,0.5,1,TRUE,997107828.7619,0.0500000000001819,0.0199999999999818
8,30,0.5,1,TRUE,826638569.829653,0.0399999999999636,0.0199999999999818
16,30,0.5,1,TRUE,706394785.777009,0.0399999999999636,0.0199999999999818
32,30,0.5,1,TRUE,653623659.475671,0.080000000000382,0.0100000000002183
64,30,0.5,1,TRUE,582699458.115834,0.159999999999854,0.00999999999976353
128,30,0.5,1,TRUE,600923171.987226,0.2199999999998,0.0300000000002001
256,30,0.5,1,TRUE,593837443.63321,0.440000000000055,0.0299999999997453
512,30,0.5,1,TRUE,598432478.50754,1.05999999999995,0.0599999999999454
1024,30,0.5,1,TRUE,593601844.923862,1.69000000000005,0.0999999999999091
2048,30,0.5,1,TRUE,593609670.597836,4.02999999999975,0.159999999999854
2,40,0.5,1,TRUE,1064520152.60592,0.0499999999997272,0.0300000000002001
4,40,0.5,1,TRUE,761495122.722127,0.0500000000001819,0.00999999999976353
8,40,0.5,1,TRUE,706896492.5413,0.0499999999997272,0.0100000000002183
16,40,0.5,1,TRUE,599451275.734837,0.0700000000001637,0.0199999999999818
32,40,0.5,1,TRUE,634695299.089413,0.0999999999999091,0.0199999999999818
64,40,0.5,1,TRUE,619661630.807158,0.190000000000055,0.0199999999999818
128,40,0.5,1,TRUE,613790900.025836,0.309999999999945,0.0199999999999818
256,40,0.5,1,TRUE,608089333.212718,0.829999999999927,0.0299999999997453
512,40,0.5,1,TRUE,610051529.951583,1.05999999999995,0.0499999999997272
1024,40,0.5,1,TRUE,602816682.321949,2.21000000000004,0.0799999999999272
2048,40,0.5,1,TRUE,604153400.864487,4.61999999999989,0.139999999999873
2,60,0.5,1,TRUE,1048693702.71012,0.0500000000001819,0.0300000000002001
4,60,0.5,1,TRUE,854405594.439215,0.0499999999997272,0.00999999999976353
8,60,0.5,1,TRUE,848577358.615378,0.0500000000001819,0.0100000000002183
16,60,0.5,1,TRUE,783064725.861305,0.0799999999999272,0.00999999999976353
32,60,0.5,1,TRUE,687201686.409322,0.130000000000109,0.0300000000002001
64,60,0.5,1,TRUE,639652138.145921,0.199999999999818,0.0199999999999818
128,60,0.5,1,TRUE,645737431.091448,0.510000000000218,0.0199999999999818
256,60,0.5,1,TRUE,638071797.493443,0.8100000000004,0.0300000000002001
512,60,0.5,1,TRUE,627363521.103704,1.57999999999993,0.0500000000001819
1024,60,0.5,1,TRUE,626844986.757216,3.86000000000013,0.0799999999999272
2048,60,0.5,1,TRUE,626504039.643936,7.88999999999987,0.159999999999854
2,2,0.6,1,TRUE,1672409400.37543,0.0299999999997453,0.0399999999999636
4,2,0.6,1,TRUE,1291728267.97484,0.0299999999997453,0.0199999999999818
8,2,0.6,1,TRUE,962240033.342298,0.0199999999999818,0.0199999999999818
16,2,0.6,1,TRUE,886637301.636195,0.0399999999999636,0.0100000000002183
32,2,0.6,1,TRUE,816024904.739968,0.0300000000002001,0.0199999999999818
64,2,0.6,1,TRUE,740702180.173572,0.0599999999999454,0.0100000000002183
128,2,0.6,1,TRUE,752143918.247925,0.0700000000001637,0.0199999999999818
256,2,0.6,1,TRUE,751711469.082552,0.119999999999891,0.0399999999999636
512,2,0.6,1,TRUE,735418569.101695,0.170000000000073,0.0300000000002001
1024,2,0.6,1,TRUE,731540210.606768,0.769999999999982,0.0599999999999454
2048,2,0.6,1,TRUE,732193852.414626,0.7800000000002,0.110000000000127
2,5,0.6,1,TRUE,1485953408.34384,0.0299999999997453,0.0199999999999818
4,5,0.6,1,TRUE,1117764129.41387,0.00999999999976353,0.0199999999999818
8,5,0.6,1,TRUE,819868960.146865,0.0299999999997453,0.0100000000002183
16,5,0.6,1,TRUE,732575727.337602,0.0300000000002001,0.0199999999999818
32,5,0.6,1,TRUE,661312602.42501,0.0500000000001819,0.0399999999999636
64,5,0.6,1,TRUE,592858044.828412,0.0599999999999454,0.00999999999976353
128,5,0.6,1,TRUE,580834129.740283,0.0999999999999091,0.0300000000002001
256,5,0.6,1,TRUE,580971019.216491,0.160000000000309,0.0300000000002001
512,5,0.6,1,TRUE,585732961.912893,0.309999999999945,0.0500000000001819
1024,5,0.6,1,TRUE,581946929.853564,0.659999999999854,0.0799999999999272
2048,5,0.6,1,TRUE,582995558.904611,1.55000000000018,0.140000000000327
2,10,0.6,1,TRUE,1317716560.43609,0.0300000000002001,0.0199999999999818
4,10,0.6,1,TRUE,932821039.794713,0.0300000000002001,0.0199999999999818
8,10,0.6,1,TRUE,783017746.047504,0.0199999999999818,0.0199999999999818
16,10,0.6,1,TRUE,613062555.520628,0.0299999999997453,0.0199999999999818
32,10,0.6,1,TRUE,591071252.579058,0.0399999999999636,0.0399999999999636
64,10,0.6,1,TRUE,581237715.958553,0.0799999999999272,0.0199999999999818
128,10,0.6,1,TRUE,560230791.915828,0.150000000000091,0.0199999999999818
256,10,0.6,1,TRUE,565383071.036003,0.230000000000018,0.0299999999997453
512,10,0.6,1,TRUE,571911300.7572,0.440000000000055,0.0499999999997272
1024,10,0.6,1,TRUE,571834424.394832,1.17999999999984,0.0799999999999272
2048,10,0.6,1,TRUE,570713178.232353,2.05000000000018,0.170000000000073
2,20,0.6,1,TRUE,1197732453.42543,0.0300000000002001,0.0399999999999636
4,20,0.6,1,TRUE,1012293900.81283,0.0300000000002001,0.0100000000002183
8,20,0.6,1,TRUE,782146250.32484,0.0499999999997272,0.00999999999976353
16,20,0.6,1,TRUE,606319076.61383,0.0500000000001819,0.0100000000002183
32,20,0.6,1,TRUE,575295091.532425,0.069999999999709,0.0100000000002183
64,20,0.6,1,TRUE,597191252.160663,0.130000000000109,0.0199999999999818
128,20,0.6,1,TRUE,597570908.350732,0.199999999999818,0.0199999999999818
256,20,0.6,1,TRUE,596720107.497103,0.400000000000091,0.0300000000002001
512,20,0.6,1,TRUE,583203687.803453,0.75,0.0500000000001819
1024,20,0.6,1,TRUE,575269844.771792,1.44999999999982,0.0799999999999272
2048,20,0.6,1,TRUE,571332696.491007,3.80000000000018,0.199999999999818
2,23,0.6,1,TRUE,1210478968.28516,0.0299999999997453,0.00999999999976353
4,23,0.6,1,TRUE,870527567.27991,0.0299999999997453,0.0199999999999818
8,23,0.6,1,TRUE,751599163.352204,0.0299999999997453,0.0100000000002183
16,23,0.6,1,TRUE,665958043.42468,0.0500000000001819,0.00999999999976353
32,23,0.6,1,TRUE,629345913.353157,0.0599999999999454,0.0199999999999818
64,23,0.6,1,TRUE,594507518.554586,0.119999999999891,0.0199999999999818
128,23,0.6,1,TRUE,601947842.29045,0.230000000000018,0.0199999999999818
256,23,0.6,1,TRUE,587505393.271358,0.5,0.0399999999999636
512,23,0.6,1,TRUE,593128220.289461,0.910000000000309,0.0500000000001819
1024,23,0.6,1,TRUE,580205789.863536,1.61999999999989,0.0899999999996908
2048,23,0.6,1,TRUE,583157825.838817,3.44000000000005,0.139999999999873
2,26,0.6,1,TRUE,1318845609.09734,0.0299999999997453,0.0199999999999818
4,26,0.6,1,TRUE,971897328.990352,0.0399999999999636,0.0300000000002001
8,26,0.6,1,TRUE,796828303.685007,0.0500000000001819,0.0299999999997453
16,26,0.6,1,TRUE,622387246.521173,0.0499999999997272,0.0100000000002183
32,26,0.6,1,TRUE,576693127.970318,0.080000000000382,0.0199999999999818
64,26,0.6,1,TRUE,583286781.639881,0.119999999999891,0.0300000000002001
128,26,0.6,1,TRUE,568308769.236595,0.240000000000236,0.0300000000002001
256,26,0.6,1,TRUE,576201067.555754,0.4699999999998,0.0299999999997453
512,26,0.6,1,TRUE,584266719.990108,1.05999999999995,0.0500000000001819
1024,26,0.6,1,TRUE,580422005.140156,1.78999999999996,0.0799999999999272
2048,26,0.6,1,TRUE,583155753.387825,3.86999999999989,0.159999999999854
2,28,0.6,1,TRUE,1093774666.96055,0.0300000000002001,0.0299999999997453
4,28,0.6,1,TRUE,852807806.293418,0.0500000000001819,0.0300000000002001
8,28,0.6,1,TRUE,737691731.031706,0.0299999999997453,0.0199999999999818
16,28,0.6,1,TRUE,698680104.267019,0.0700000000001637,0.00999999999976353
32,28,0.6,1,TRUE,618241154.715166,0.0799999999999272,0.0299999999997453
64,28,0.6,1,TRUE,591549437.931097,0.140000000000327,0.0300000000002001
128,28,0.6,1,TRUE,572032052.45104,0.329999999999927,0.0300000000002001
256,28,0.6,1,TRUE,585287977.255943,0.5,0.0300000000002001
512,28,0.6,1,TRUE,583869664.103745,0.930000000000291,0.0500000000001819
1024,28,0.6,1,TRUE,574923946.150319,2.42999999999984,0.0700000000001637
2048,28,0.6,1,TRUE,576408631.888286,4.27999999999975,0.139999999999873
2,30,0.6,1,TRUE,1298804185.51629,0.0300000000002001,0.0199999999999818
4,30,0.6,1,TRUE,1051263507.17742,0.0300000000002001,0.0100000000002183
8,30,0.6,1,TRUE,840655821.391617,0.0299999999997453,0.0199999999999818
